date,GP_PO,sku,from_facility,to_facility,warehouse,quantity,received_quantity,Intransit_quantity,brand
2026-05-21 00:00:00,406-4126421-4989128,GBR-ROMP-519561G020/3,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-23 00:00:00,406-4162451-5785904,GBR-BODY-05950616AG016/9,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-30 00:00:00,406-4191847-8648312,410405179001,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-08-18 00:00:00,406-4203959-3676302,GBR-PACK-469531N02OSZ,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-22 00:00:00,406-4225175-6168350,N-M01059-8-78-72-ID,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Novilla
2026-05-21 00:00:00,406-4247631-4229138,GBR-PJ-521131B0124M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-21 00:00:00,406-4247631-4229138,GBR-PJ-521131G0324M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-23 00:00:00,406-4382538-2218705,GBR-PACK-517161G020/3,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-23 00:00:00,406-4400518-0968335,GBR-PJ-520721G046/9,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-17 00:00:00,406-4420898-5769920,GT800A-WHITE,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-1,0.0,1.0,GTPlayer
2026-07-22 00:00:00,406-4430833-3741128,MC-410404345004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-07-04 00:00:00,406-4447675-9173113,410405124001,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-05-23 00:00:00,406-4486966-5700315,GBR-PACK-517161G026/9,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-22 00:00:00,406-4501505-5019532,BEIN-9716,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,UCB
2026-08-19 00:00:00,406-4555669-9539535,HAMLEYS-494514226,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Hamleys
2026-07-08 00:00:00,406-4607483-1296342,BL-WCB006ZBWH,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Belkin
2026-05-23 00:00:00,406-4610928-9173905,GBR-PJ-520721G013/6,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-22 00:00:00,406-4647840-5141119,GBR-PJ-520721G020/3,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-23 00:00:00,406-4649289-0319512,GBR-PJ-521131G0118M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-17 00:00:00,406-4652143-2420345,MC-493660660,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Mothercare
2026-08-20 00:00:00,406-4670034-0522736,BEIN-9712,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,UCB
2026-08-21 00:00:00,406-4685170-4417915,GT800A-WHITE,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,GTPlayer
2026-05-12 00:00:00,406-4746053-4697141,GBR-SET-485331B010/3,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-22 00:00:00,406-4751462-7421936,GT800A-WHITE,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,GTPlayer
2026-05-13 00:00:00,406-4772058-1853109,GBR-SET-439041G0212M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-13 00:00:00,406-4772058-1853109,GBR-SET-439041G0312M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-21 00:00:00,406-4847548-2396340,N-M01059-8-78-72-ID,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Novilla
2026-05-21 00:00:00,406-4880543-9949919,GBR-GLOV-23981D16AB01NBI,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-23 00:00:00,406-4898589-5484331,GBR-PJ-521131G016/9,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-18 00:00:00,406-4926831-8407507,MC-410404308003,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2025-01-21 00:00:00,406-4960312-4302714,ODR-CLAZ-OILDISP-1L,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Non Core
2024-11-16 00:00:00,406-4972767-9916354,ODR-AR-CONT-334-6070,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Non Core
2026-08-19 00:00:00,406-4991427-6454720,MC-410404314005,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-05-23 00:00:00,406-4991962-6029934,GBR-PJ-521131G016/9,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-07-10 00:00:00,406-4997795-6697911,GBR-PJ-521131B0324M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-26 00:00:00,406-5080407-2349932,410405179001,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-06-20 00:00:00,406-5137803-0540346,410405188004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-07-04 00:00:00,406-5156174-4052363,410405213001,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-08-22 00:00:00,406-5177314-4789125,RB-EZBALANCE-DHB-20-BLUE,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,RoyalBaby
2026-08-18 00:00:00,406-5273448-0264306,HAMLEYS-491376975,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Hamleys
2026-08-22 00:00:00,406-5282704-8564316,BEIN-9716,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,UCB
2026-05-22 00:00:00,406-5285026-1157930,GBR-PJ-520721G0218M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Gerber
2026-08-17 00:00:00,406-5341532-8837926,MC-410404320003,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-05-23 00:00:00,406-5386627-7809166,GBR-PJ-521131N0118M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-23 00:00:00,406-5445215-5878712,GBR-PJ-520721G0224M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-07-12 00:00:00,406-5464470-9009902,MC-491654657,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-07-12 00:00:00,406-5464470-9009902,MC-491654670,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Mothercare
2026-05-14 00:00:00,406-5573022-0250718,GBR-BODY-3473051DAN016/9,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-22 00:00:00,406-5581120-7778761,BEIN-9716,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,UCB
2026-05-23 00:00:00,406-5600043-3041167,GBR-PJ-520721G0212M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-13 00:00:00,406-5611455-8360306,GBR-BODY-3473051DAB010/3,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-22 00:00:00,406-5672537-4231518,BEIN-9716,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,UCB
2026-08-21 00:00:00,406-5679188-6322704,MC-491654661,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-05-23 00:00:00,406-5705741-2947554,GBR-PJ-520721G020/3,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-22 00:00:00,406-5806744-6468321,GT800A-WHITE,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-1,0.0,1.0,GTPlayer
2026-08-20 00:00:00,406-5906033-5565923,N-M01059-8-78-72-ID,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Novilla
2026-08-20 00:00:00,406-6030431-2563528,HAMLEYS-492409533,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Hamleys
2026-05-21 00:00:00,406-6122680-4288351,GBR-BODY-520211N0112M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-21 00:00:00,406-6122680-4288351,GBR-PJ-521131G0324M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-21 00:00:00,406-6268200-9403549,GBR-BODY-520211N010/3,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-21 00:00:00,406-6268200-9403549,GBR-PJ-521131G0124M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-11 00:00:00,406-6295459-4622729,MC-410404300005,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2024-11-26 00:00:00,406-6309870-6534763_1,ODR-AR-CONT-1030-5000,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Non Core
2024-10-24 00:00:00,406-6327360-3089957,GT800A-SPARES-CHAIR-GASLIFT,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Non Core
2025-07-24 00:00:00,406-6350973-3669160,CNLY-CPJ-JE37B,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Canoly
2026-08-11 00:00:00,406-6378076-4381117,MC-410404308002,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-08-18 00:00:00,406-6383379-8466765,410405104003,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-08-18 00:00:00,406-6383379-8466765,410405155003,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-08-18 00:00:00,406-6383379-8466765,410405308004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-05-22 00:00:00,406-6405864-9473147,GBR-PJ-520721G030/3,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2024-10-24 00:00:00,406-6448589-3983550,GT800A-SPARES-CHAIR-CASTOR,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Non Core
2025-05-14 00:00:00,406-6504340-6957914,GT800A-WHITE,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-1,0.0,1.0,GTPlayer
2026-08-18 00:00:00,406-6532177-9609932,BEIN-9573,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,UCB
2026-07-06 00:00:00,406-6598089-9195542,MC-410404333004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-05-23 00:00:00,406-6628166-8855554,GBR-PACK-517161G043/6,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-06-29 00:00:00,406-6648722-7975533,GBR-BODY-3473051DAB010/3,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-22 00:00:00,406-6667303-0889902,GBR-BODY-520211N02NBI,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-19 00:00:00,406-6726605-0857159,410405133002,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-05-23 00:00:00,406-6754464-3798732,GBR-PJ-520721G0324M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-20 00:00:00,406-6775161-0934724,MC-410404308004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-05-23 00:00:00,406-6810093-8745159,GBR-PJ-521131N013/6,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-20 00:00:00,406-6841240-9932326,BEIN-9713,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,UCB
2026-05-21 00:00:00,406-6915995-8412355,GBR-GLOV-23981D16AB01NBI,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2024-11-16 00:00:00,406-7007336-4627551,ODR-AR-CONT-1030-5000,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Non Core
2026-08-17 00:00:00,406-7023124-3370734,MC-410404320004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-08-19 00:00:00,406-7044645-3998751,HAMLEYS-491376975,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Hamleys
2026-07-04 00:00:00,406-7107959-3066730,GBR-GLOV-02859416AG020/3,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-22 00:00:00,406-7121212-6097111,BEIN-9658-BLUSH,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,UCB
2026-07-21 00:00:00,406-7269321-5322700,410405308007,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2025-03-12 00:00:00,406-7276417-4419527,ODR-AR-CONT-204-2900,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Non Core
2026-05-20 00:00:00,406-7296652-1094708,GBR-PJ-520721G0224M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Gerber
2026-08-21 00:00:00,406-7331341-0814758,BEIN-9716,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,UCB
2026-05-20 00:00:00,406-7337263-9834718,GBR-PJ-520721G040/3,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-21 00:00:00,406-7457158-0744302,GBR-PJ-520721G030/3,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-21 00:00:00,406-7549488-4863558,410405184004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-08-13 00:00:00,406-7552770-5657116,GBR-COVR-220911140G01OSZ,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2025-08-04 00:00:00,406-7662478-2207517,GTACE-MARS-GREY,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-1,0.0,1.0,GTPlayer
2026-05-21 00:00:00,406-7670008-4646753,GBR-PJ-520721G036/9,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-21 00:00:00,406-7670008-4646753,GBR-SET-519761N0412M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-13 00:00:00,406-7721092-7809905,410405180001,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-05-23 00:00:00,406-7754633-6089124,GBR-SET-519761N0418M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-22 00:00:00,406-7761388-4991567,410405213001,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2024-10-24 00:00:00,406-7762235-2729910,GT800A-SPARES-CHAIR-GASLIFT,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Non Core
2026-07-07 00:00:00,406-7779948-3471539,MC-410404308004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-08-18 00:00:00,406-8084846-1941960,MC-491654657,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-08-22 00:00:00,406-8145259-7791541,BEIN-9712,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,UCB
2026-05-23 00:00:00,406-8214868-1227531,GBR-PJ-520721G0318M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-22 00:00:00,406-8230400-2943518,H-60011,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Hauck
2026-05-23 00:00:00,406-8239781-4894743,GBR-PJ-521131N0118M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-23 00:00:00,406-8331951-3346733,GBR-BODY-520211N01NBI,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-07-08 00:00:00,406-8368076-6713949,GBR-SET-485331B010/3,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-22 00:00:00,406-8378759-6669952,MC-491654656,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Mothercare
2026-08-20 00:00:00,406-8596339-3870704,DELTA-BB81464MM,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Delta Children
2026-06-25 00:00:00,406-8631260-6097165,GBR-BODY-3473051DAG023/6,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-03 00:00:00,406-8680344-4323508,MC-410405238004,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-06-24 00:00:00,406-8700314-8724318,410405198003,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-05-22 00:00:00,406-8745350-4503523,GBR-PJ-521131N013/6,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-18 00:00:00,406-8814067-5816324,BL-MSA031QCCL,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Belkin
2026-08-19 00:00:00,406-8838040-1925912,BEIN-9715,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,UCB
2025-06-26 00:00:00,406-9011038-4823505,LS-6658-BLACK-LINKARM,OPP_WIQ_MH,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Dowinx
2026-08-21 00:00:00,406-9024313-9027504,GBR-SWIM-437531G013/6,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-19 00:00:00,406-9067483-4522746,DR-HAP006,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Dreo
2026-08-18 00:00:00,406-9078655-4136309,HAMLEYS-491376975,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Hamleys
2026-08-19 00:00:00,406-9108733-5238725,410405155004,OPP_WIQ_WB,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-08-21 00:00:00,406-9131803-8013139,TWR-SOLA-KETTLE-CRM,OPP_WIQ_TS,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Tower
2026-07-08 00:00:00,406-9169719-6173963,GBR-PJ-521131B0112M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-23 00:00:00,406-9294546-4777928,GBR-PJ-520721B0318M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-20 00:00:00,406-9365644-9309152,BL-CAB022FQ2MBK,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Belkin
2026-07-06 00:00:00,406-9390919-6181961,410405308007,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-08-06 00:00:00,406-9482059-2917146,HAMLEYS-494377573,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Hamleys
2026-08-18 00:00:00,406-9548109-8813136,N-M01059-8-78-72-ID,OPP_WIQ_HR,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Novilla
2026-08-20 00:00:00,406-9685456-1170723,BEIN-9640,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,UCB
2026-05-22 00:00:00,406-9711000-2259501,GBR-SET-485331B013/6,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2025-04-11 00:00:00,406-9860672-6771555_1,ODR-AR-CONT-403-10800,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Non Core
2024-10-24 00:00:00,406-9862033-5192335,GT800A-SPARES-CHAIR-CASTOR,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Non Core
2026-07-08 00:00:00,407-0041265-5002752,MC-410402759002,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-07-08 00:00:00,407-0041265-5002752,MC-410404349006,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-05-23 00:00:00,407-0068550-9672326,GBR-PJ-521131N0118M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-10 00:00:00,407-0110741-8987509,MC-410402759006,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-08-10 00:00:00,407-0110741-8987509,MC-410403430006,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-05-23 00:00:00,407-0122079-7473113,GBR-PJ-521131G016/9,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-07-07 00:00:00,407-0128852-1341132,410405135001,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-07-07 00:00:00,407-0128852-1341132,410405181001,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-07-15 00:00:00,407-0194368-8538778,MC-491654670,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Mothercare
2026-07-21 00:00:00,407-0229569-9497952,GBR-PJ-515191B0218M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-22 00:00:00,407-0276428-5533122,BEIN-9716,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,UCB
2026-05-23 00:00:00,407-0277857-2715500,GBR-BODY-520211B0212M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-2,0.0,2.0,Gerber
2026-05-23 00:00:00,407-0311569-5077917,GBR-PACK-517161G033/6,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-20 00:00:00,407-0550802-7518701,BL-OVB072FQ,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Belkin
2026-07-17 00:00:00,407-0552800-2934761,GBR-PACK-469511N01OSZ,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-07-07 00:00:00,407-0635956-3301917,MC-410403912005,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-05-23 00:00:00,407-0671377-1992369,GBR-PJ-521131N013/6,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-23 00:00:00,407-0672433-0069947,GBR-SET-439301B0404T,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-22 00:00:00,407-0835599-7413954,TWR-SOLA-KETTLE-CRM,OPP_WIQ_TS,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Tower
2026-08-06 00:00:00,407-0837028-8893951,410405212001,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-08-06 00:00:00,407-0837028-8893951,410405214001,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-07-17 00:00:00,407-0856279-7937162,GBR-BIB-443781N02OSZ,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-07-17 00:00:00,407-0938263-4586743,GBR-BODY-18591816AB03NBI,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-20 00:00:00,407-0949008-9271564,HAMLEYS-494377573,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-10,0.0,10.0,Hamleys
2026-07-02 00:00:00,407-1037020-3337151,MC-410404314003,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-07-22 00:00:00,407-1196706-5060368,GBR-SET-485331B013/6,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-21 00:00:00,407-1262468-1493915,410405105001,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-08-22 00:00:00,407-1263608-0673104,BEIN-9679-BL,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,UCB
2026-05-22 00:00:00,407-1279044-9029903,GBR-PJ-520721G0312M,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-23 00:00:00,407-1355432-3200363,GBR-PACK-517161G020/3,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-15 00:00:00,407-1436451-8014757,GBR-BIB-443781N01OSZ,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-07-30 00:00:00,407-1445650-4317124,410405307005,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Mothercare
2026-07-21 00:00:00,407-1469914-7585149,GBR-BIB-443781N01OSZ,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-05-23 00:00:00,407-1579347-8716369,GBR-BODY-520211N020/3,OPP_WIQ_MH_1,B2C/B2B,Outward-Intransit,-1,0.0,1.0,Gerber
2026-08-21 00:00:00,407-1586034-8916352,IN-GT800A-BLK-NMF,OPP_WIQ_KA,B2C/B2B,Outward-Intransit,-1,0.0,1.0,GTPlayer
