from_facility,gatepass_code,gatepass_item_status,to_party,item_skucode,to_facility,to_warehouse,reference,quantity,received_quantity,gatepass_created
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDH2HU4ZFMNPE2E,Malur,Flipkart FBF,FBF204691914,3,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDH2V2P2V3DUGCQ,Malur,Flipkart FBF,FBF204691914,10,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDH48UZYZ5FUWEG,Malur,Flipkart FBF,FBF204691914,5,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHEN8HAZ4FVV9U,Malur,Flipkart FBF,FBF204691914,2,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHEN9XPSSMTDHH,Malur,Flipkart FBF,FBF204691914,5,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHH3PFDXQGJXHZ,Malur,Flipkart FBF,FBF204691914,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHH3PFKFRVZJES,Malur,Flipkart FBF,FBF204691914,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHH3PFY8SZ2SF2,Malur,Flipkart FBF,FBF204691914,3,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHHWDMYZEUYMTN,Malur,Flipkart FBF,FBF204691914,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHHXPDARCXKG3D,Malur,Flipkart FBF,FBF204691914,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHK54YZXGZZ68K,Malur,Flipkart FBF,FBF204691914,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHKGAZJNCZEKBC,Malur,Flipkart FBF,FBF204691914,2,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHM6DFCKF6CST9,Malur,Flipkart FBF,FBF204691914,2,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHMCWBHE8YR9MY,Malur,Flipkart FBF,FBF204691914,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHMCWDKH3DKYAN,Malur,Flipkart FBF,FBF204691914,2,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHMCYFXTCZZRNY,Malur,Flipkart FBF,FBF204691914,3,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHMCYHRZY8KZFG,Malur,Flipkart FBF,FBF204691914,2,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHMCYWGZ6WFG4C,Malur,Flipkart FBF,FBF204691914,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHN84KPWCVSWMQ,Malur,Flipkart FBF,FBF204691914,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHN879T6TCKV8D,Malur,Flipkart FBF,FBF204691914,2,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHN887UFRTKG4A,Malur,Flipkart FBF,FBF204691914,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0042,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-BEDHN8BNMWPAQSKH,Malur,Flipkart FBF,FBF204691914,2,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGH3D6WVJTFS6G,Malur,Flipkart FBF,FBF204691884,8,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGHF96JRVCCZWR,Malur,Flipkart FBF,FBF204691884,5,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGHF98KFAZ4KAF,Malur,Flipkart FBF,FBF204691884,8,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGHFBPUCQEWGUK,Malur,Flipkart FBF,FBF204691884,7,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGHFCBZHYFHN2E,Malur,Flipkart FBF,FBF204691884,2,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGKQJDFEGADEGS,Malur,Flipkart FBF,FBF204691884,11,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGKQMZJTDGNFYE,Malur,Flipkart FBF,FBF204691884,27,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGKQZUK8H6APBU,Malur,Flipkart FBF,FBF204691884,4,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGQEAE44ZZFT7F,Malur,Flipkart FBF,FBF204691884,7,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGQEBTAMZFKXDT,Malur,Flipkart FBF,FBF204691884,8,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGZ3TYYUYADFWP,Malur,Flipkart FBF,FBF204691884,13,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGZ3U2RRHAAFGT,Malur,Flipkart FBF,FBF204691884,6,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGZ3U7F3RZ6YTQ,Malur,Flipkart FBF,FBF204691884,6,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGZDXEY7GD895Q,Malur,Flipkart FBF,FBF204691884,9,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGZDXGZV4GME3R,Malur,Flipkart FBF,FBF204691884,6,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGZHSJFWMZDW9C,Malur,Flipkart FBF,FBF204691884,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGZHTGG7HHAPZ9,Malur,Flipkart FBF,FBF204691884,25,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGZHTVSAYTGBJZ,Malur,Flipkart FBF,FBF204691884,9,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGZPFSZXADHQXG,Malur,Flipkart FBF,FBF204691884,2,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGZT8GAZPFQ2DN,Malur,Flipkart FBF,FBF204691884,15,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGZT8VTVY7H9FT,Malur,Flipkart FBF,FBF204691884,2,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGZTBHD4MDH5H9,Malur,Flipkart FBF,FBF204691884,18,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGZTBHHUSGRPBY,Malur,Flipkart FBF,FBF204691884,3,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPGZTBJADZSPYSZ,Malur,Flipkart FBF,FBF204691884,4,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHAKPG7FQHBKNZ,Malur,Flipkart FBF,FBF204691884,11,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHAKPGECQATSBY,Malur,Flipkart FBF,FBF204691884,12,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHAKPGWZYNBTCU,Malur,Flipkart FBF,FBF204691884,4,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHAKPHJ6ZEYZZV,Malur,Flipkart FBF,FBF204691884,5,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHAXY3QUYG5SGU,Malur,Flipkart FBF,FBF204691884,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE4GNQHQND5UP,Malur,Flipkart FBF,FBF204691884,3,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE4GPVY8NGHY4,Malur,Flipkart FBF,FBF204691884,3,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE4GUPJFXDGZQ,Malur,Flipkart FBF,FBF204691884,2,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE4H4ZGTZJ9PW,Malur,Flipkart FBF,FBF204691884,3,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE4H7GJDUNAGH,Malur,Flipkart FBF,FBF204691884,2,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE4HFMJTUGBCC,Malur,Flipkart FBF,FBF204691884,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE4HH4YTVRGTZ,Malur,Flipkart FBF,FBF204691884,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE4HZAJCN7R4W,Malur,Flipkart FBF,FBF204691884,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6SFARKR3QH7,Malur,Flipkart FBF,FBF204691884,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6SFDPRHCMQV,Malur,Flipkart FBF,FBF204691884,3,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6SFPJQGEGAK,Malur,Flipkart FBF,FBF204691884,11,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6SFSETWGSZT,Malur,Flipkart FBF,FBF204691884,4,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6SRQYDBJBPW,Malur,Flipkart FBF,FBF204691884,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6SRV8GTZNNG,Malur,Flipkart FBF,FBF204691884,8,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6SRX2ZHUACP,Malur,Flipkart FBF,FBF204691884,2,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6T6P3MERGHZ,Malur,Flipkart FBF,FBF204691884,4,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6T6ZHN7ZMFJ,Malur,Flipkart FBF,FBF204691884,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6TF7HJV2CYE,Malur,Flipkart FBF,FBF204691884,2,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6TF8BJHCB2M,Malur,Flipkart FBF,FBF204691884,9,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6TFG8X4UHQ8,Malur,Flipkart FBF,FBF204691884,2,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6TFGHFGUKDA,Malur,Flipkart FBF,FBF204691884,7,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6TFQC3TUZ4T,Malur,Flipkart FBF,FBF204691884,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6TFS82FAYMV,Malur,Flipkart FBF,FBF204691884,7,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6TFVSXPGM9H,Malur,Flipkart FBF,FBF204691884,3,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6TFVYTRQZYM,Malur,Flipkart FBF,FBF204691884,3,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6TFWP6GEBFN,Malur,Flipkart FBF,FBF204691884,8,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6TFZPYJNEYQ,Malur,Flipkart FBF,FBF204691884,11,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6TYDF3WAWMP,Malur,Flipkart FBF,FBF204691884,8,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHE6TYUGKT6EQN,Malur,Flipkart FBF,FBF204691884,4,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHEMDU47EYHABH,Malur,Flipkart FBF,FBF204691884,8,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHEMDZ7A62VZHT,Malur,Flipkart FBF,FBF204691884,2,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHHVDCANZH8G7P,Malur,Flipkart FBF,FBF204691884,3,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHHVDZYT6TQSRA,Malur,Flipkart FBF,FBF204691884,3,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHHVFCGTYSFMGZ,Malur,Flipkart FBF,FBF204691884,9,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHHVFJ94R8UFNK,Malur,Flipkart FBF,FBF204691884,3,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHHVFZZHN75Z6B,Malur,Flipkart FBF,FBF204691884,4,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHHVG4WZUVFTFK,Malur,Flipkart FBF,FBF204691884,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHHVGHZB8FHNGJ,Malur,Flipkart FBF,FBF204691884,13,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHHVGNMWW23YJU,Malur,Flipkart FBF,FBF204691884,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHJ38BAHKRQU3W,Malur,Flipkart FBF,FBF204691884,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHJ38BFPHZJGMY,Malur,Flipkart FBF,FBF204691884,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHJ38BMBYBBYQJ,Malur,Flipkart FBF,FBF204691884,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHJ39KD8TGUE3G,Malur,Flipkart FBF,FBF204691884,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHK6CR5HZ5RY58,Malur,Flipkart FBF,FBF204691884,21,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHK6CRG9YYURHG,Malur,Flipkart FBF,FBF204691884,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHK6CRGPJCQYMH,Malur,Flipkart FBF,FBF204691884,1,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHK6CRHV5SSMYP,Malur,Flipkart FBF,FBF204691884,2,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHK6CRRXHZYK8W,Malur,Flipkart FBF,FBF204691884,4,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHK6CRSYY6NE83,Malur,Flipkart FBF,FBF204691884,2,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHK6CRUYVKCEZS,Malur,Flipkart FBF,FBF204691884,21,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHK6CRZF7EZHYF,Malur,Flipkart FBF,FBF204691884,17,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHK6CRZWHENSGR,Malur,Flipkart FBF,FBF204691884,5,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHMBVSHNEZ4CDH,Malur,Flipkart FBF,FBF204691884,22,0,2026-07-20
Opp_BSB_HR_1P,OGBHR2627/0043,CLOSED,Malur-Bts-Flipkart(OPPDOOR INNOVATIVE SOLUTIONS PRIVATE LIMITED),BSB-MTPHMBW4DATGCJEB,Malur,Flipkart FBF,FBF204691884,9,0,2026-07-20
