grn_date,sku,facility,po_code,quantity_received,values_of_goods_received_without_taxes,cost_pu
2025-07-29,TWR-COOK-CERSUR-FRYPAN-26,Opp_WIQ_HR,PO/2526/0009,264,127512.0,483.0
2025-07-29,TWR-COOK-CERSUR-SAUCELID-16,Opp_WIQ_HR,PO/2526/0009,288,147456.0,512.0
2025-08-11,BEIN-9037,Opp_WIQ_MH,PO/2526/0009,359,660919.0,1841.0
2025-08-11,BEIN-9054,Opp_WIQ_MH,PO/2526/0009,124,162192.0,1308.0
2025-08-11,BEIN-9061,Opp_WIQ_MH,PO/2526/0009,140,176540.0,1261.0
2025-08-11,BEIN-9485,Opp_WIQ_MH,PO/2526/0009,68,82416.0,1212.0
2025-08-11,BEIN-9511,Opp_WIQ_MH,PO/2526/0009,201,206025.0,1025.0
2025-08-11,BEIN-9516,Opp_WIQ_MH,PO/2526/0009,143,100243.0,701.0
2025-08-11,BEIN-9527,Opp_WIQ_MH,PO/2526/0009,143,232661.0,1627.0
2025-08-11,BEIN-9543,Opp_WIQ_MH,PO/2526/0009,90,92250.0,1025.0
2025-08-12,BEIN-9315,Opp_WIQ_MH,PO/2526/0007,713,238855.0,335.0
2025-08-12,BEIN-9316,Opp_WIQ_MH,PO/2526/0010,539,180457.2,334.8
2025-08-12,BEIN-9317,Opp_WIQ_MH,PO/2526/0007,688,230480.0,335.0
2025-08-12,BEIN-9318,Opp_WIQ_MH,PO/2526/0007,697,233495.0,335.0
2025-08-12,BEIN-9574,Opp_WIQ_MH,PO/2526/0007,707,236845.0,335.0
2025-08-12,BEIN-9603,Opp_WIQ_MH,PO/2526/0010,502,195147.48,388.74
2025-08-12,BEIN-9604,Opp_WIQ_MH,PO/2526/0010,502,195147.48,388.74
2025-08-12,BEIN-9605,Opp_WIQ_MH,PO/2526/0010,502,195147.48,388.74
2025-08-12,BEIN-9606,Opp_WIQ_MH,PO/2526/0010,202,78525.48,388.73999999999995
2025-08-12,BEIN-9607,Opp_WIQ_MH,PO/2526/0010,402,156273.48,388.74
2025-08-12,BEIN-9608,Opp_WIQ_MH,PO/2526/0010,202,78525.48,388.73999999999995
2025-08-12,BEIN-9609,Opp_WIQ_MH,PO/2526/0010,201,78136.74,388.74
2025-08-12,BEIN-9610,Opp_WIQ_MH,PO/2526/0007,599,140166.0,234.0
2025-08-12,BEIN-9611,Opp_WIQ_MH,PO/2526/0007,598,139932.0,234.0
2025-08-12,BEIN-9612,Opp_WIQ_MH,PO/2526/0007,598,139932.0,234.0
2025-08-12,BEIN-9613,Opp_WIQ_MH,PO/2526/0007,599,140166.0,234.0
2025-08-12,BEIN-9614,Opp_WIQ_MH,PO/2526/0010,598,140147.28,234.35999999999999
2025-08-12,BEIN-9615,Opp_WIQ_MH,PO/2526/0010,598,140147.28,234.35999999999999
2025-08-12,BEIN-9616,Opp_WIQ_MH,PO/2526/0007,598,139932.0,234.0
2025-08-12,BEIN-9624,Opp_WIQ_MH,PO/2526/0007,38,22458.0,591.0
2025-08-12,BEIN-9626,Opp_WIQ_MH,PO/2526/0007,72,42552.0,591.0
2025-08-12,BEIN-9627,Opp_WIQ_MH,PO/2526/0007,73,43143.0,591.0
2025-08-12,BEIN-9628,Opp_WIQ_MH,PO/2526/0010,199,240591.0,1209.0
2025-08-12,BEIN-9629,Opp_WIQ_MH,PO/2526/0010,199,240591.0,1209.0
2025-08-12,BEIN-9630,Opp_WIQ_MH,PO/2526/0010,199,240591.0,1209.0
2025-08-12,BEIN-9631,Opp_WIQ_MH,PO/2526/0010,199,240591.0,1209.0
2025-08-12,BEIN-9637,Opp_WIQ_MH,PO/2526/0007,55,66495.0,1209.0
2025-08-12,BEIN-9638,Opp_WIQ_MH,PO/2526/0007,55,66495.0,1209.0
2025-08-12,BEIN-9639,Opp_WIQ_MH,PO/2526/0010,310,42956.7,138.57
2025-08-12,BEIN-9640,Opp_WIQ_MH,PO/2526/0010,219,30346.83,138.57000000000002
2025-08-12,BEIN-9641,Opp_WIQ_MH,PO/2526/0010,290,40185.3,138.57000000000002
2025-08-12,BEIN-9642,Opp_WIQ_MH,PO/2526/0010,311,43095.27,138.57
2025-08-12,BEIN-9650,Opp_WIQ_MH,PO/2526/0007,151,139071.0,921.0
2025-08-12,BEIN-9651,Opp_WIQ_MH,PO/2526/0007,151,139071.0,921.0
2025-08-12,BEIN-9652,Opp_WIQ_MH,PO/2526/0007,143,131703.0,921.0
2025-08-12,BEIN-9653,Opp_WIQ_MH,PO/2526/0007,151,139071.0,921.0
2025-08-12,BEIN-9655,Opp_WIQ_MH,PO/2526/0007,726,243210.0,335.0
2025-08-14,BE-0377-BL,Opp_WIQ_MH,PO/2526/0013,120,43320.0,361.0
2025-08-14,BE-0378-GR,Opp_WIQ_MH,PO/2526/0013,126,57708.0,458.0
2025-08-14,BE-0381-GR,Opp_WIQ_MH,PO/2526/0013,66,28248.0,428.0
2025-08-14,BE-0381-RD,Opp_WIQ_MH,PO/2526/0013,121,52514.0,434.0
2025-08-14,BE-0382-GR,Opp_WIQ_MH,PO/2526/0013,79,39737.0,503.0
2025-08-14,BE-0682-RD,Opp_WIQ_MH,PO/2526/0013,63,35784.0,568.0
2025-08-14,BE-0682MT-GR,Opp_WIQ_MH,PO/2526/0013,43,24467.0,569.0
2025-08-14,BE-1396-BL,Opp_WIQ_MH,PO/2526/0013,164,156292.0,953.0
2025-08-14,BEIN-9016,Opp_WIQ_MH,PO/2526/0008,374,480216.0,1284.0
2025-08-14,BEIN-9021,Opp_WIQ_MH,PO/2526/0013,134,172056.0,1284.0
2025-08-14,BEIN-9032,Opp_WIQ_MH,PO/2526/0013,85,69105.0,813.0
2025-08-14,BEIN-9046,Opp_WIQ_MH,PO/2526/0013,75,96300.0,1284.0
2025-08-14,BEIN-9047,Opp_WIQ_MH,PO/2526/0008,225,288900.0,1284.0
2025-08-14,BEIN-9053,Opp_WIQ_MH,PO/2526/0013,81,105948.0,1308.0
2025-08-14,BEIN-9058,Opp_WIQ_MH,PO/2526/0008,434,547274.0,1261.0
2025-08-14,BEIN-9059,Opp_WIQ_MH,PO/2526/0013,179,225719.0,1261.0
2025-08-14,BEIN-9060,Opp_WIQ_MH,PO/2526/0013,208,262288.0,1261.0
2025-08-14,BEIN-9411,Opp_WIQ_MH,PO/2526/0013,165,246345.0,1493.0
2025-08-14,BEIN-9414,Opp_WIQ_MH,PO/2526/0013,87,129891.0,1493.0
2025-08-14,BEIN-9415,Opp_WIQ_MH,PO/2526/0013,41,61213.0,1493.0
2025-08-14,BEIN-9455,Opp_WIQ_MH,PO/2526/0013,65,60645.0,933.0
2025-08-14,BEIN-9457,Opp_WIQ_MH,PO/2526/0013,43,40119.0,933.0
2025-08-14,BEIN-9458,Opp_WIQ_MH,PO/2526/0013,77,71841.0,933.0
2025-08-14,BEIN-9463,Opp_WIQ_MH,PO/2526/0008,289,347667.0,1203.0
2025-08-14,BEIN-9464,Opp_WIQ_MH,PO/2526/0008,364,437892.0,1203.0
2025-08-14,BEIN-9465,Opp_WIQ_MH,PO/2526/0008,405,487215.0,1203.0
2025-08-14,BEIN-9466,Opp_WIQ_MH,PO/2526/0008,291,350073.0,1203.0
2025-08-14,BEIN-9467,Opp_WIQ_MH,PO/2526/0008,324,389772.0,1203.0
2025-08-14,BEIN-9468,Opp_WIQ_MH,PO/2526/0008,419,504057.0,1203.0
2025-08-14,BEIN-9470,Opp_WIQ_MH,PO/2526/0008,331,398193.0,1203.0
2025-08-14,BEIN-9471,Opp_WIQ_MH,PO/2526/0008,255,306765.0,1203.0
2025-08-14,BEIN-9472,Opp_WIQ_MH,PO/2526/0008,392,471576.0,1203.0
2025-08-14,BEIN-9483,Opp_WIQ_MH,PO/2526/0013,53,64236.0,1212.0
2025-08-14,BEIN-9487,Opp_WIQ_MH,PO/2526/0013,76,92112.0,1212.0
2025-08-14,BEIN-9488,Opp_WIQ_MH,PO/2526/0012,100,20000.0,200.0
2025-08-14,BEIN-9489,Opp_WIQ_MH,PO/2526/0012,100,20000.0,200.0
2025-08-14,BEIN-9493,Opp_WIQ_MH,PO/2526/0012,100,20000.0,200.0
2025-08-14,BEIN-9497,Opp_WIQ_MH,PO/2526/0012,100,20000.0,200.0
2025-08-14,BEIN-9499,Opp_WIQ_MH,PO/2526/0012,100,20000.0,200.0
2025-08-14,BEIN-9509,Opp_WIQ_MH,PO/2526/0008,134,137350.0,1025.0
2025-08-14,BEIN-9512,Opp_WIQ_MH,PO/2526/0013,19,13319.0,701.0
2025-08-14,BEIN-9513,Opp_WIQ_MH,PO/2526/0013,27,18927.0,701.0
2025-08-14,BEIN-9514,Opp_WIQ_MH,PO/2526/0013,52,36452.0,701.0
2025-08-14,BEIN-9529,Opp_WIQ_MH,PO/2526/0013,1,1594.0,1594.0
2025-08-14,BEIN-9530,Opp_WIQ_MH,PO/2526/0013,145,235915.0,1627.0
2025-08-14,BEIN-9532,Opp_WIQ_MH,PO/2526/0013,5,7970.0,1594.0
2025-08-14,BEIN-9535,Opp_WIQ_MH,PO/2526/0013,175,196875.0,1125.0
2025-08-14,BEIN-9540,Opp_WIQ_MH,PO/2526/0013,160,164000.0,1025.0
2025-08-14,BEIN-9545,Opp_WIQ_MH,PO/2526/0013,52,36452.0,701.0
2025-08-14,BEIN-9547,Opp_WIQ_MH,PO/2526/0013,4,2804.0,701.0
2025-08-14,BEIN-9548,Opp_WIQ_MH,PO/2526/0013,48,33648.0,701.0
2025-08-14,BEIN-9575,Opp_WIQ_MH,PO/2526/0011,868,290780.0,335.0
2025-08-14,BEIN-9617,Opp_WIQ_MH,PO/2526/0008,154,91014.0,591.0
2025-08-14,BEIN-9618,Opp_WIQ_MH,PO/2526/0008,154,91014.0,591.0
2025-08-14,BEIN-9619,Opp_WIQ_MH,PO/2526/0011,154,91014.0,591.0
2025-08-14,BEIN-9620,Opp_WIQ_MH,PO/2526/0011,154,91014.0,591.0
2025-08-14,BEIN-9621,Opp_WIQ_MH,PO/2526/0011,154,91014.0,591.0
2025-08-14,BEIN-9622,Opp_WIQ_MH,PO/2526/0011,154,91014.0,591.0
2025-08-14,BEIN-9623,Opp_WIQ_MH,PO/2526/0011,154,91014.0,591.0
2025-08-14,BEIN-9632,Opp_WIQ_MH,PO/2526/0008,199,240591.0,1209.0
2025-08-14,BEIN-9633,Opp_WIQ_MH,PO/2526/0011,199,240591.0,1209.0
2025-08-14,BEIN-9634,Opp_WIQ_MH,PO/2526/0011,199,240591.0,1209.0
2025-08-14,BEIN-9635,Opp_WIQ_MH,PO/2526/0011,53,64077.0,1209.0
2025-08-14,BEIN-9636,Opp_WIQ_MH,PO/2526/0011,45,54405.0,1209.0
2025-08-14,BEIN-9643,Opp_WIQ_MH,PO/2526/0011,918,127602.0,139.0
2025-08-14,BEIN-9644,Opp_WIQ_MH,PO/2526/0011,199,183279.0,921.0
2025-08-14,BEIN-9645,Opp_WIQ_MH,PO/2526/0011,199,183279.0,921.0
2025-08-14,BEIN-9646,Opp_WIQ_MH,PO/2526/0011,151,139071.0,921.0
2025-08-14,BEIN-9647,Opp_WIQ_MH,PO/2526/0011,151,139071.0,921.0
2025-08-14,BEIN-9648,Opp_WIQ_MH,PO/2526/0011,151,139071.0,921.0
2025-08-14,BEIN-9649,Opp_WIQ_MH,PO/2526/0011,151,139071.0,921.0
2025-08-14,BEIN-9654,Opp_WIQ_MH,PO/2526/0011,941,315235.0,335.0
2025-08-14,BEIN-9706,Opp_WIQ_MH,PO/2526/0013,48,11088.0,231.0
2025-08-14,TWR-COOK-CERSUR-FRYPAN-22,Opp_WIQ_HR,PO/2526/0011,180,71634.6,397.97
2025-08-14,TWR-COOK-CERSUR-FRYPAN-24,Opp_WIQ_HR,PO/2526/0011,192,84641.28,440.84
2025-08-14,TWR-COOK-CERSUR-FRYPAN-26,Opp_WIQ_HR,PO/2526/0011,348,167972.63999999998,482.67999999999995
2025-08-14,TWR-COOK-CERSUR-KADLID-24,Opp_WIQ_HR,PO/2526/0011,272,171944.8,632.15
2025-08-14,TWR-COOK-CERSUR-KADLID-26,Opp_WIQ_HR,PO/2526/0011,72,50392.08,699.89
2025-08-14,TWR-COOK-CERSUR-KADLID-28,Opp_WIQ_HR,PO/2526/0011,168,128802.24,766.6800000000001
2025-08-14,TWR-COOK-CERSUR-SAUCELID-16,Opp_WIQ_HR,PO/2526/0011,108,53821.799999999996,498.34999999999997
2025-08-16,TWR-COOK-CERSUR-FRYPAN-22,Opp_WIQ_HR,PO/2526/0012,300,119760.0,399.2
2025-08-16,TWR-COOK-CERSUR-FRYPAN-24,Opp_WIQ_HR,PO/2526/0012,300,132621.0,442.07
2025-08-16,TWR-COOK-CERSUR-FRYPAN-26,Opp_WIQ_HR,PO/2526/0012,300,145173.0,483.91
2025-08-16,TWR-COOK-CERSUR-KADLID-24,Opp_WIQ_HR,PO/2526/0012,296,187480.48,633.38
2025-08-16,TWR-COOK-CERSUR-KADLID-26,Opp_WIQ_HR,PO/2526/0012,224,157050.88,701.12
2025-08-16,TWR-COOK-CERSUR-KADLID-28,Opp_WIQ_HR,PO/2526/0012,296,227301.36,767.91
2025-08-16,TWR-COOK-CERSUR-SAUCELID-16,Opp_WIQ_HR,PO/2526/0012,300,149874.0,499.58
2025-08-18,RB-EZBALANCE-DHB-12-BLACK,Opp_WIQ_KA,PO/2526/0074,3,18105.0,6035.0
2025-08-18,RB-EZBALANCE-DHB-12-RED,Opp_WIQ_KA,PO/2526/0074,10,60350.0,6035.0
2025-08-18,RB-EZBALANCE-DHB-14-BLACK,Opp_WIQ_KA,PO/2526/0074,5,33220.0,6644.0
2025-08-18,RB-EZBALANCE-DHB-14-BLUE,Opp_WIQ_KA,PO/2526/0074,18,119592.0,6644.0
2025-08-18,RB-EZBALANCE-DHB-14-WHITE,Opp_WIQ_KA,PO/2526/0074,10,66440.0,6644.0
2025-08-18,RB-EZBALANCE-DHB-16-BLACK,Opp_WIQ_KA,PO/2526/0074,5,36120.0,7224.0
2025-08-18,RB-EZBALANCE-DHB-16-BLUE,Opp_WIQ_KA,PO/2526/0074,8,57792.0,7224.0
2025-08-18,RB-EZBALANCE-DHB-16-WHITE,Opp_WIQ_KA,PO/2526/0074,10,72240.0,7224.0
2025-08-18,RB-EZBALANCE-DHB-18-BLACK,Opp_WIQ_KA,PO/2526/0074,5,38935.0,7787.0
2025-08-18,RB-EZBALANCE-DHB-18-GREEN,Opp_WIQ_KA,PO/2526/0074,16,124592.0,7787.0
2025-08-18,RB-EZBALANCE-DHB-18-RED,Opp_WIQ_KA,PO/2526/0074,10,77870.0,7787.0
2025-08-18,RB-EZBALANCE-DHB-20-BLACK,Opp_WIQ_KA,PO/2526/0074,5,44090.0,8818.0
2025-08-18,RB-EZBALANCE-DHB-20-BLUE,Opp_WIQ_KA,PO/2526/0074,16,141088.0,8818.0
2025-08-18,RB-EZBALANCE-DHB-20-FUSHCIA,Opp_WIQ_KA,PO/2526/0074,16,141088.0,8818.0
2025-08-18,RB-EZBALANCE-DHB-20-GREEN,Opp_WIQ_KA,PO/2526/0074,6,52908.0,8818.0
2025-08-18,RB-EZBALANCE-DHB-20-ORANGE,Opp_WIQ_KA,PO/2526/0074,16,141088.0,8818.0
2025-08-18,RB-EZBALANCE-DHB-20-PINK,Opp_WIQ_KA,PO/2526/0074,10,88180.0,8818.0
2025-08-18,RB-EZBALANCE-DHB-20-RED,Opp_WIQ_KA,PO/2526/0074,10,88180.0,8818.0
2025-08-18,RB-EZBALANCE-DHB-20-WHITE,Opp_WIQ_KA,PO/2526/0074,10,88180.0,8818.0
2025-08-18,RB-EZFREESTYLE-CBCB-12-BLACK,Opp_WIQ_KA,PO/2526/0074,3,18105.0,6035.0
2025-08-18,RB-EZFREESTYLE-CBCB-12-BLUE,Opp_WIQ_KA,PO/2526/0074,3,18105.0,6035.0
2025-08-18,RB-EZFREESTYLE-CBCB-12-FUSHCIA,Opp_WIQ_KA,PO/2526/0074,3,18105.0,6035.0
2025-08-18,RB-EZFREESTYLE-CBCB-12-GREEN,Opp_WIQ_KA,PO/2526/0074,3,18105.0,6035.0
2025-08-18,RB-EZFREESTYLE-CBCB-12-ORANGE,Opp_WIQ_KA,PO/2526/0074,3,18105.0,6035.0
2025-08-18,RB-EZFREESTYLE-CBCB-12-PINK,Opp_WIQ_KA,PO/2526/0074,3,18105.0,6035.0
2025-08-18,RB-EZFREESTYLE-CBCB-12-RED,Opp_WIQ_KA,PO/2526/0074,3,18105.0,6035.0
2025-08-18,RB-EZFREESTYLE-CBCB-12-WHITE,Opp_WIQ_KA,PO/2526/0074,3,18105.0,6035.0
2025-08-18,RB-EZFREESTYLE-CBCB-14-BLACK,Opp_WIQ_KA,PO/2526/0074,3,19932.0,6644.0
2025-08-18,RB-EZFREESTYLE-CBCB-14-FUSHCIA,Opp_WIQ_KA,PO/2526/0074,3,19932.0,6644.0
2025-08-18,RB-EZFREESTYLE-CBCB-14-GREEN,Opp_WIQ_KA,PO/2526/0074,3,19932.0,6644.0
2025-08-18,RB-EZFREESTYLE-CBCB-14-ORANGE,Opp_WIQ_KA,PO/2526/0074,3,19932.0,6644.0
2025-08-18,RB-EZFREESTYLE-CBCB-14-PINK,Opp_WIQ_KA,PO/2526/0074,3,19932.0,6644.0
2025-08-18,RB-EZFREESTYLE-CBCB-14-RED,Opp_WIQ_KA,PO/2526/0074,3,19932.0,6644.0
2025-08-18,RB-EZFREESTYLE-CBCB-14-WHITE,Opp_WIQ_KA,PO/2526/0074,3,19932.0,6644.0
2025-08-18,RB-EZSTARGIRL-CBCB-12-BLUE,Opp_WIQ_KA,PO/2526/0074,3,19059.0,6353.0
2025-08-18,RB-EZSTARGIRL-CBCB-12-PINK,Opp_WIQ_KA,PO/2526/0074,3,19059.0,6353.0
2025-08-18,RB-EZSTARGIRL-CBCB-12-PURPLE,Opp_WIQ_KA,PO/2526/0074,3,19059.0,6353.0
2025-08-18,RB-EZSTARGIRL-CBCB-12-ROSEPINK,Opp_WIQ_KA,PO/2526/0074,3,19059.0,6353.0
2025-08-18,RB-EZSTARGIRL-CBCB-14-BLUE,Opp_WIQ_KA,PO/2526/0074,3,20601.0,6867.0
2025-08-18,RB-EZSTARGIRL-CBCB-14-PINK,Opp_WIQ_KA,PO/2526/0074,3,20601.0,6867.0
2025-08-18,RB-EZSTARGIRL-DHB-20-BLUE,Opp_WIQ_KA,PO/2526/0074,10,88160.0,8816.0
2025-08-21,LS-6650-BLACK-LINKARM,Opp_WIQ_KA,OD334726908183069100_1,1,1.0,1.0
2025-08-21,LS-6650-BLACK-LINKARM,Opp_WIQ_KA,OD334726975896665100_1,1,1.0,1.0
2025-08-21,LS-6650-BLACK-LINKARM,Opp_WIQ_KA,OD334727079669654100_1,1,1.0,1.0
2025-08-21,LS-6650-BLACK-LINKARM,Opp_WIQ_KA,OD434821771433305100_1,1,1.0,1.0
2025-08-22,GT800A-BLACK,Opp_WIQ_KA,PO/2526/0076,620,3120088.0,5032.4
2025-08-22,GT800A-RED,Opp_WIQ_KA,PO/2526/0076,310,1560044.0,5032.4
2025-08-22,GT800A-WHITE,Opp_WIQ_KA,PO/2526/0076,930,4680132.0,5032.4
2025-08-23,TWR-COOK-CERSUR-DOTA-30,Opp_WIQ_HR,OD334891779260164100_1,1,1.0,1.0
2025-08-23,TWR-COOK-CERSUR-DOTA-30,Opp_WIQ_HR,OD334892185155146100_1,1,1.0,1.0
2025-08-23,TWR-COOK-CERSUR-DOTA-30,Opp_WIQ_HR,OD434892093998196100_1,1,1.0,1.0
2025-08-23,TWR-COOK-CERSUR-DOTA-30,Opp_WIQ_HR,OD434892124664417100_1,1,1.0,1.0
2025-08-23,TWR-COOK-CERSUR-FRYPAN-24,Opp_WIQ_HR,OD334891779260164100_1,1,1.0,1.0
2025-08-23,TWR-COOK-CERSUR-FRYPAN-24,Opp_WIQ_HR,OD434892093998196100_1,1,1.0,1.0
2025-08-23,TWR-COOK-CERSUR-FRYPAN-24,Opp_WIQ_HR,OD434892124664417100_1,1,1.0,1.0
2025-08-23,TWR-COOK-CERSUR-KADLID-24,Opp_WIQ_HR,OD334891779260164100_1,1,1.0,1.0
2025-08-23,TWR-COOK-CERSUR-KADLID-24,Opp_WIQ_HR,OD434892093998196100_1,1,1.0,1.0
2025-08-23,TWR-COOK-CERSUR-KADLID-24,Opp_WIQ_HR,OD434892124664417100_1,1,1.0,1.0
2025-08-23,TWR-COOK-CERSUR-KADLID-26,Opp_WIQ_HR,OD334892185155146100_1,1,1.0,1.0
2025-08-30,CNLY-CPJ-JE37B,Opp_WIQ_KA,PO/2526/0077,1100,6004229.0,5458.39
2025-09-05,BE-0378-GR,Opp_WIQ_MH,171-9473414-0923508_1,1,1.0,1.0
2025-09-05,BE-0682-RD,Opp_WIQ_MH,171-9473414-0923508_1,1,1.0,1.0
2025-09-05,BE-1396-BL,Opp_WIQ_MH,171-9473414-0923508_1,1,1.0,1.0
2025-09-05,BEIN-9032,Opp_WIQ_MH,171-9473414-0923508_1,1,1.0,1.0
2025-09-05,BEIN-9411,Opp_WIQ_MH,171-9473414-0923508_1,1,1.0,1.0
2025-09-05,BEIN-9458,Opp_WIQ_MH,171-9473414-0923508_1,1,1.0,1.0
2025-09-05,BEIN-9465,Opp_WIQ_MH,171-9473414-0923508_1,1,1.0,1.0
2025-09-05,BEIN-9488,Opp_WIQ_MH,171-9473414-0923508_1,1,1.0,1.0
2025-09-05,BEIN-9530,Opp_WIQ_MH,171-9473414-0923508_1,1,1.0,1.0
2025-09-05,BEIN-9706,Opp_WIQ_MH,171-9473414-0923508_1,1,1.0,1.0
2025-09-06,TWR-COOK-CERSUR-DOTA-26,Opp_WIQ_HR,PO/2526/0013,300,119082.0,396.94
2025-09-06,TWR-COOK-CERSUR-DOTA-26,Opp_WIQ_HR,PO/2526/0014,300,117264.0,390.88
2025-09-06,TWR-COOK-CERSUR-DOTA-28,Opp_WIQ_HR,PO/2526/0013,228,96847.56,424.77
2025-09-06,TWR-COOK-CERSUR-DOTA-28,Opp_WIQ_HR,PO/2526/0014,300,125613.0,418.71
2025-09-06,TWR-COOK-CERSUR-DOTA-30,Opp_WIQ_HR,PO/2526/0014,264,121355.52,459.68
2025-09-06,TWR-COOK-CERSUR-FRYPAN-22,Opp_WIQ_HR,PO/2526/0013,96,38285.76,398.81
2025-09-06,TWR-COOK-CERSUR-FRYPAN-24,Opp_WIQ_HR,PO/2526/0013,60,26500.8,441.68
2025-09-06,TWR-COOK-CERSUR-FRYPAN-26,Opp_WIQ_HR,PO/2526/0013,12,5802.24,483.52
2025-09-06,TWR-COOK-CERSUR-KADLID-24,Opp_WIQ_HR,PO/2526/0013,96,60767.04,632.99
2025-09-06,TWR-COOK-CERSUR-KADLID-26,Opp_WIQ_HR,PO/2526/0013,184,128934.32,700.73
2025-09-06,TWR-COOK-CERSUR-KADLID-28,Opp_WIQ_HR,PO/2526/0013,8,6140.16,767.52
2025-09-06,TWR-COOK-CERSUR-SAUCELID-16,Opp_WIQ_HR,PO/2526/0013,96,47922.24,499.19
2025-09-08,TWR-COOK-CERSUR-DOTA-26,Opp_WIQ_HR,PO/2526/0013,12,4763.28,396.94
2025-09-08,TWR-COOK-CERSUR-DOTA-28,Opp_WIQ_HR,PO/2526/0013,12,5097.24,424.77
2025-09-08,TWR-COOK-CERSUR-FRYPAN-22,Opp_WIQ_HR,PO/2526/0013,12,4785.72,398.81
2025-09-08,TWR-COOK-CERSUR-FRYPAN-24,Opp_WIQ_HR,PO/2526/0013,12,5300.16,441.68
2025-09-08,TWR-COOK-CERSUR-KADLID-24,Opp_WIQ_HR,PO/2526/0013,8,5063.92,632.99
2025-09-08,TWR-COOK-CERSUR-KADLID-26,Opp_WIQ_HR,PO/2526/0013,8,5605.84,700.73
2025-09-08,TWR-COOK-CERSUR-SAUCELID-16,Opp_WIQ_HR,PO/2526/0013,12,5990.28,499.19
2025-09-09,TWR-COOK-CERSUR-DOTA-30,Opp_WIQ_HR,OD434892148115320100_1,1,1.0,1.0
2025-09-09,TWR-COOK-CERSUR-FRYPAN-24,Opp_WIQ_HR,OD434892148115320100_1_2,1,1.0,1.0
2025-09-09,TWR-COOK-CERSUR-KADLID-24,Opp_WIQ_HR,OD434892148115320100_1_2,1,1.0,1.0
2025-09-10,N-M01059-6-78-60-ID,Opp_WIQ_KA,PO/2526/0078,21,134903.37,6423.969999999999
2025-09-10,N-M01059-6-78-72-ID,Opp_WIQ_KA,PO/2526/0078,94,698051.52,7426.08
2025-09-10,N-M01059-8-78-60-ID,Opp_WIQ_KA,PO/2526/0078,100,774929.0,7749.29
2025-09-10,N-M01059-8-78-72-ID,Opp_WIQ_KA,PO/2526/0078,100,890502.0,8905.02
2025-09-10,N-M01060-6-78-60-ID,Opp_WIQ_KA,PO/2526/0078,100,567624.0,5676.24
2025-09-10,N-M01060-8-78-60-ID,Opp_WIQ_KA,PO/2526/0078,100,696962.0,6969.62
2025-09-10,N-M01060-8-78-72-ID,Opp_WIQ_KA,PO/2526/0078,100,797889.0,7978.89
2025-09-16,410096033001,Opp_WIQ_HR,PO/2526/0015,5,2093.15,418.63
2025-09-16,410096033001,Opp_WIQ_MH,PO/2526/0016,5,2093.15,418.63
2025-09-16,410096033001,Opp_WIQ_WB,PO/2526/0001,5,2093.15,418.63
2025-09-16,410098990003,Opp_WIQ_HR,PO/2526/0015,8,3349.04,418.63
2025-09-16,410098990003,Opp_WIQ_MH,PO/2526/0016,7,2930.41,418.63
2025-09-16,410098990003,Opp_WIQ_WB,PO/2526/0001,12,5023.56,418.63000000000005
2025-09-16,410098991002,Opp_WIQ_HR,PO/2526/0015,12,5023.56,418.63000000000005
2025-09-16,410098991002,Opp_WIQ_MH,PO/2526/0016,13,5442.19,418.63
2025-09-16,410098991002,Opp_WIQ_WB,PO/2526/0001,12,5023.56,418.63000000000005
2025-09-16,410099497001,Opp_WIQ_HR,PO/2526/0015,12,3575.16,297.93
2025-09-16,410099497001,Opp_WIQ_MH,PO/2526/0016,13,3873.09,297.93
2025-09-16,410099497001,Opp_WIQ_WB,PO/2526/0001,12,3575.16,297.93
2025-09-16,410099498001,Opp_WIQ_HR,PO/2526/0015,12,4022.6400000000003,335.22
2025-09-16,410099498001,Opp_WIQ_MH,PO/2526/0016,13,4357.86,335.21999999999997
2025-09-16,410099498001,Opp_WIQ_WB,PO/2526/0001,12,4022.64,335.21999999999997
2025-09-16,410099598001,Opp_WIQ_HR,PO/2526/0015,12,1409.52,117.46
2025-09-16,410099598001,Opp_WIQ_MH,PO/2526/0016,13,1526.98,117.46000000000001
2025-09-16,410099598001,Opp_WIQ_WB,PO/2526/0001,12,1409.52,117.46
2025-09-16,410403482001,Opp_WIQ_HR,PO/2526/0018,1,332.85,332.85
2025-09-16,410403492002,Opp_WIQ_HR,PO/2526/0018,1,758.48,758.48
2025-09-16,410403510001,Opp_WIQ_HR,PO/2526/0018,2,1338.4,669.2
2025-09-16,410403531006,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-16,410403570003,Opp_WIQ_HR,PO/2526/0018,1,490.62,490.62
2025-09-16,410403570004,Opp_WIQ_HR,PO/2526/0018,1,490.62,490.62
2025-09-16,410403571005,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-16,410403573006,Opp_WIQ_HR,PO/2526/0018,1,1115.62,1115.62
2025-09-16,410403584001,Opp_WIQ_HR,PO/2526/0018,1,1026.34,1026.34
2025-09-16,410403585001,Opp_WIQ_HR,PO/2526/0018,2,1338.4,669.2
2025-09-16,410403585002,Opp_WIQ_HR,PO/2526/0018,2,1338.4,669.2
2025-09-16,410403585003,Opp_WIQ_HR,PO/2526/0018,1,669.2,669.2
